epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
76,893.697,1.20324,1.03122,1.50615,0.84431,0.82171,0.90094,0.64464,1.08704,0.89228,1.47545,0.00101,0.00101,0.00101
77,905.074,1.16578,1.01542,1.44769,0.84932,0.76866,0.87545,0.64325,1.00987,0.85913,1.38253,0.0009968,0.0009968,0.0009968
78,916.549,1.20844,1.03342,1.5117,0.80767,0.81061,0.85375,0.6308,1.02871,0.91805,1.46001,0.0009836,0.0009836,0.0009836
79,927.886,1.15716,1.024,1.47154,0.80579,0.80303,0.8479,0.62551,0.99649,0.91666,1.40701,0.0009704,0.0009704,0.0009704
80,939.246,1.20659,1.02688,1.49566,0.82581,0.82608,0.85183,0.60714,1.062,0.90294,1.46381,0.0009572,0.0009572,0.0009572
81,950.721,1.16997,1.0469,1.48358,0.79975,0.81689,0.85717,0.63183,1.015,0.87979,1.39994,0.000944,0.000944,0.000944
82,962.263,1.16766,1.03912,1.48567,0.7962,0.82873,0.87118,0.64001,1.01295,0.86703,1.40199,0.0009308,0.0009308,0.0009308
83,973.669,1.13528,0.99768,1.43869,0.84237,0.85016,0.87521,0.63328,0.98774,0.85312,1.3701,0.0009176,0.0009176,0.0009176
84,985.337,1.16115,0.9785,1.46371,0.81854,0.82016,0.87459,0.63143,0.97619,0.8932,1.36932,0.0009044,0.0009044,0.0009044
85,996.905,1.17217,1.03744,1.46637,0.81535,0.83333,0.87201,0.62759,1.03513,0.92269,1.39044,0.0008912,0.0008912,0.0008912
86,1008.33,1.15619,0.97288,1.43793,0.80436,0.84091,0.87058,0.65168,0.96065,0.88062,1.34428,0.000878,0.000878,0.000878
87,1019.97,1.13265,0.93837,1.42691,0.83525,0.84496,0.90288,0.64643,1.00423,0.84229,1.36934,0.0008648,0.0008648,0.0008648
88,1031.42,1.131,0.98327,1.43463,0.80533,0.90888,0.91445,0.67347,0.95221,0.78771,1.32896,0.0008516,0.0008516,0.0008516
89,1042.92,1.13304,1.00499,1.44141,0.83754,0.78788,0.86034,0.63912,0.97809,0.92426,1.37621,0.0008384,0.0008384,0.0008384
90,1054.51,1.12129,0.9648,1.44864,0.80975,0.80614,0.8811,0.64777,0.98082,0.85726,1.36401,0.0008252,0.0008252,0.0008252
91,1065.93,1.11758,0.9746,1.42018,0.82802,0.87879,0.92133,0.68622,0.96709,0.77978,1.37413,0.000812,0.000812,0.000812
92,1077.83,1.11789,0.9829,1.44113,0.83522,0.82576,0.89221,0.66935,0.9407,0.82091,1.32827,0.0007988,0.0007988,0.0007988
